,NAME,PRICE,RATINGS,LINK
10,HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹55,990",4.5,/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm98c94bbf9bc20?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSQE9WVW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
11,Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14IML05 Thin and Light Laptop,"₹33,490",4.2,/lenovo-ideapad-3-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-14iml05-thin-light-laptop/p/itmf53a221ca33f5?pid=COMG72M9TNRKQWQN&lid=LSTCOMG72M9TNRKQWQNFDLVMA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG72M9TNRKQWQN.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
12,MSI Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-657IN Thin and Light Laptop,"₹32,990",4.4,/msi-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-657in-thin-light-laptop/p/itm8955a9484188a?pid=COMG7GXGFK5GCTYZ&lid=LSTCOMG7GXGFK5GCTYZUU0OOZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG7GXGFK5GCTYZ.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
13,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS T...,"₹48,990",4.3,/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej502ws-thin-light-laptop/p/itm1d88bb23a2484?pid=COMG87FFG6S8ZRXP&lid=LSTCOMG87FFG6S8ZRXPPOZ9DA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG87FFG6S8ZRXP.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
14,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Laptop,"₹34,990",4.3,/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-gy0501au-thin-light-laptop/p/itmcc3db7767aba4?pid=COMG6MVEA2PWVH3B&lid=LSTCOMG6MVEA2PWVH3BJ8QBY0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG6MVEA2PWVH3B.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
15,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹55,990",4.5,/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355w-laptop/p/itmedcb081ea5c22?pid=COMGEMH5FTFWZZFZ&lid=LSTCOMGEMH5FTFWZZFZLDDTPQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMGEMH5FTFWZZFZ.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
16,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2629TU Thin and Light Laptop,"₹40,999",4.3,/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq2629tu-thin-light-laptop/p/itm00019d89927f7?pid=COMGBH9JZ4ZFH9GH&lid=LSTCOMGBH9JZ4ZFH9GHN7FV3Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMGBH9JZ4ZFH9GH.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
17,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop,"₹39,990",4.3,/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-dy3501tu-thin-light-laptop/p/itm450f55a8c2cb2?pid=COMG9WRFMYH8AZH2&lid=LSTCOMG9WRFMYH8AZH2WJ69GR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG9WRFMYH8AZH2.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
18,HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,"₹48,990",4.4,/hp-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-14s-fq1092au-thin-light-laptop/p/itm808dc28eb54e7?pid=COMGAX8EYBZZDXY6&lid=LSTCOMGAX8EYBZZDXY6KGWIPZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMGAX8EYBZZDXY6.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
19,Lenovo IdeaPad Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop,"₹38,490",3.8,/lenovo-ideapad-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itm3dae3432b94be?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMGBNFUTNYFZRJQ.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
20,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,"₹26,990",4.1,/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm4d62502cabd77?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
21,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹53,490",4.5,/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG87FFPDWUZAKE.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
22,Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,"₹49,000",4.8,/lenovo-ideapad-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-laptop/p/itm790def6ef6b6f?pid=COMGADGHNBK494MP&lid=LSTCOMGADGHNBK494MPF9PEVX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMGADGHNBK494MP.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
23,acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹52,990",4.4,/acer-aspire-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50ta-a715-75g-41g-a715-75g-52aa-gaming-laptop/p/itm365d5a348ad9c?pid=COMG2KBG2K4GFFF7&lid=LSTCOMG2KBG2K4GFFF75TIZXH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=2fb7eee2-e065-48fd-ab85-11966305f7fc.COMG2KBG2K4GFFF7.SEARCH&ppt=None&ppn=None&ssid=jlvv2oqb800000001656247818995&qH=312f91285e048e09
24,ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L713WS Thi...,"₹60,990",4.4,/asus-vivobook-k15-oled-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-km513ua-l713ws-thin-light-laptop/p/itmb3a48eb017e5c?pid=COMGB6DZKZZVUQSW&lid=LSTCOMGB6DZKZZVUQSWWWGAPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMGB6DZKZZVUQSW.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
25,MSI Modern 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B4MW-423IN Thin an...,"₹43,990",4.5,/msi-modern-14-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-b4mw-423in-thin-light-laptop/p/itmc2074b83b6a54?pid=COMG483FQ7YHK7GP&lid=LSTCOMG483FQ7YHK7GP6HDKFB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMG483FQ7YHK7GP.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
26,Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop,"₹36,990",4.3,/lenovo-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmab4180a00a50b?pid=COMG9VHHUTKFZFMU&lid=LSTCOMG9VHHUTKFZFMUR7XP3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMG9VHHUTKFZFMU.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
27,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510, X9K0T Thin and ...","₹41,490",4.1,/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3510-x9k0t-thin-light-laptop/p/itmdb0953094ba84?pid=COMGBP5FEFEWGNZZ&lid=LSTCOMGBP5FEFEWGNZZAMVCPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMGBP5FEFEWGNZZ.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
28,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,"₹55,990",4.5,/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l511ws-thin-light-laptop/p/itma65cbe0f34166?pid=COMGB6DZ87UFQXMM&lid=LSTCOMGB6DZ87UFQXMMI6QQYG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMGB6DZ87UFQXMM.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
29,HP Notebook PC Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10) G8 240 Thin and Light Laptop,"₹33,990",3.9,/hp-notebook-pc-core-i3-11th-gen-8-gb-1-tb-hdd-windows-10-g8-240-thin-light-laptop/p/itm1414fc9733bf6?pid=COMG9XUYCGWGHZTA&lid=LSTCOMG9XUYCGWGHZTAZAHNZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMG9XUYCGWGHZTA.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
30,ASUS VivoBook 15 (2022) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...,"₹35,490",4.3,/asus-vivobook-15-2022-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-bq322ws-thin-light-laptop/p/itm6bb4edeb57b75?pid=COMGB6DZBWCDEXXA&lid=LSTCOMGB6DZBWCDEXXAMHCEBC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMGB6DZBWCDEXXA.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
31,ASUS VivoBook Ultra 14 (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB532WS Thi...,"₹54,990",4.4,/asus-vivobook-ultra-14-2022-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb532ws-thin-light-laptop/p/itmf6445e8ebf133?pid=COMG87FFYEZW7ZRC&lid=LSTCOMG87FFYEZW7ZRCPD6GGV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMG87FFYEZW7ZRC.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
32,HP HP Pavilion Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹57,990",4.4,/hp-pavilion-ryzen-5-hexa-core-4600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650ti-144-hz-15-ec1025ax-gaming-laptop/p/itm50fe150aecd86?pid=COMG3FHBSDER2AHK&lid=LSTCOMG3FHBSDER2AHKTMMWHI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMG3FHBSDER2AHK.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
33,HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop,"₹38,990",4.3,/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itm9e1f8deeed35f?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2PLTTEQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMFZHFWBE7APPH2.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
34,ASUS VivoBook 14 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB572WS T...,"₹47,990",4.2,/asus-vivobook-14-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb572ws-thin-light-laptop/p/itmb5466ba5e4034?pid=COMGBF3SMFHGDVFX&lid=LSTCOMGBF3SMFHGDVFX5XX7ME&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_35&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMGBF3SMFHGDVFX.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
35,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹53,490",4.4,/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_36&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMG87FFE9RGSKED.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
36,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹71,990",4.4,/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa706icb-hx061w-fa706ic-hx036w-laptop/p/itm1d301df445d80?pid=COMGB732ZPGYB2JP&lid=LSTCOMGB732ZPGYB2JPYP6PAL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_37&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=organic&iid=b15071c7-8198-47f8-ad0c-96aa7cc079bd.COMGB732ZPGYB2JP.SEARCH&ppt=None&ppn=None&ssid=513rv3rz5c0000001656247820406&qH=312f91285e048e09
